Tempo,G frontal,G vertical,G lateral,ID antena,RSSI,Fase,Frequencia,Atividade,Sexo,Quarto,Pessoa
212.25,-0.021106,0.29627,-1.097,3,-61.0,6.1405,922.25,3,F,d2,p01
212.5,0.29548,0.2044,-1.0514,3,-63.0,1.5478,925.25,3,F,d2,p01
212.75,0.29548,0.2044,-1.0514,2,-52.5,2.594,920.25,3,F,d2,p01
213.25,-0.032831,0.29627,-1.0628,3,-62.5,5.0759,924.25,3,F,d2,p01
213.75,0.24858,0.15847,-0.98294,3,-61.5,2.1859,923.75,3,F,d2,p01
214.0,0.24858,0.15847,-0.98294,3,-60.5,0.36202,921.25,3,F,d2,p01
214.25,0.025796,0.26182,-1.0856,3,-60.5,0.081301,921.75,3,F,d2,p01
214.75,0.27203,0.15847,-0.98294,3,-61.0,6.1267,922.25,3,F,d2,p01
215.25,0.2603,0.16995,-0.98294,2,-51.5,5.6665,920.25,3,F,d2,p01
215.5,0.049247,0.2733,-1.0856,3,-63.0,1.2395,925.75,3,F,d2,p01
215.75,0.049247,0.2733,-1.0856,3,-62.0,1.9589,924.25,3,F,d2,p01
216.25,0.060972,0.2733,-1.0856,3,-61.5,2.1875,923.75,3,F,d2,p01
216.5,0.060972,0.2733,-1.0856,2,-53.0,2.0555,921.25,3,F,d2,p01
216.58,0.060972,0.2733,-1.0856,2,-52.5,2.278,920.75,3,F,d2,p01
216.75,0.0023451,0.28478,-1.0856,3,-60.0,0.61666,920.75,3,F,d2,p01
217.0,0.24858,0.15847,-0.99434,3,-61.0,6.1037,922.25,3,F,d2,p01
217.5,0.23685,0.15847,-0.99434,3,-62.5,1.4726,925.25,3,F,d2,p01
217.75,0.23685,0.15847,-0.99434,2,-51.5,2.5111,920.25,3,F,d2,p01
218.25,0.0023451,0.26182,-1.0856,3,-62.5,1.7073,924.75,3,F,d2,p01
218.5,0.014071,0.2733,-1.0856,3,-61.0,5.8491,922.75,3,F,d2,p01
218.75,0.014071,0.2733,-1.0856,2,-53.0,2.0617,921.25,3,F,d2,p01
219.25,0.2134,0.2044,-1.0172,3,-60.5,0.58905,920.75,3,F,d2,p01
219.5,0.20168,0.18143,-1.0172,3,-61.0,6.1114,922.25,3,F,d2,p01
219.75,0.20168,0.18143,-1.0172,3,-61.0,2.4482,923.25,3,F,d2,p01
220.0,0.20168,0.18143,-1.0172,3,-62.5,1.468,925.25,3,F,d2,p01
221.25,0.060972,0.28478,-1.0742,3,-60.5,0.31293,921.25,3,F,d2,p01
221.5,0.060972,0.28478,-1.0742,2,-53.0,2.2534,920.75,3,F,d2,p01
221.75,0.060972,0.28478,-1.0742,3,-61.0,0.084369,921.75,3,F,d2,p01
222.0,0.060972,0.2733,-1.0742,3,-61.0,6.0945,922.25,3,F,d2,p01
222.5,0.037521,0.26182,-1.0856,3,-62.5,1.4603,925.25,3,F,d2,p01
222.75,0.037521,0.26182,-1.0856,2,-58.0,0.3206,925.75,3,F,d2,p01
223.25,0.20168,0.16995,-1.0057,3,-61.0,5.8337,922.75,3,F,d2,p01
223.75,0.17823,0.21588,-1.0286,2,-53.5,2.0479,921.25,3,F,d2,p01
224.0,0.014071,0.2733,-1.0856,2,-53.0,2.2688,920.75,3,F,d2,p01
224.25,0.014071,0.2733,-1.0856,3,-61.0,0.069029,921.75,3,F,d2,p01
224.5,0.35411,0.14698,-0.96014,3,-61.5,5.5545,923.25,3,F,d2,p01
225.0,0.23685,0.18143,-1.0057,2,-52.0,2.505,920.25,3,F,d2,p01
225.75,0.1196,0.23885,-1.0514,3,-61.0,5.8767,922.75,3,F,d2,p01
226.25,0.22513,0.15847,-0.98294,2,-53.0,2.0647,921.25,3,F,d2,p01
226.5,0.060972,0.2733,-1.0856,2,-53.0,2.2718,920.75,3,F,d2,p01
226.75,0.10787,0.25033,-1.0628,3,-61.5,6.0684,922.25,3,F,d2,p01
227.5,0.1196,0.25033,-1.0628,2,-52.5,2.4758,920.25,3,F,d2,p01
228.0,0.096148,0.26182,-1.0628,3,-62.5,1.6812,924.75,3,F,d2,p01
228.25,0.096148,0.26182,-1.0628,3,-61.0,5.8491,922.75,3,F,d2,p01
228.5,0.096148,0.26182,-1.0628,3,-61.5,2.2028,923.75,3,F,d2,p01
228.75,0.014071,0.26182,-1.0742,2,-52.0,2.2964,920.75,3,F,d2,p01
229.25,0.24858,0.16995,-1.0057,3,-61.0,6.1237,922.25,3,F,d2,p01
229.75,0.0023451,0.2733,-1.0742,2,-52.5,2.4743,920.25,3,F,d2,p01
230.0,0.0023451,0.2733,-1.0856,2,-52.5,2.4666,920.25,3,F,d2,p01
230.5,0.037521,0.28478,-1.0628,3,-63.0,1.7825,924.75,3,F,d2,p01
231.0,0.049247,0.2733,-1.0628,3,-61.0,0.21322,921.25,3,F,d2,p01
231.25,0.049247,0.2733,-1.0628,3,-61.0,0.44792,920.75,3,F,d2,p01
231.75,0.2134,0.14698,-0.99434,3,-61.5,6.0055,922.25,3,F,d2,p01
232.25,0.025796,0.23885,-1.0742,2,-51.5,2.7213,920.25,3,F,d2,p01
233.0,0.072698,0.25033,-1.0628,3,-61.0,5.9227,922.75,3,F,d2,p01
233.25,0.072698,0.25033,-1.0628,3,-62.0,2.2611,923.75,3,F,d2,p01
233.5,0.072698,0.25033,-1.0628,3,-61.0,0.29759,921.25,3,F,d2,p01
233.75,0.15478,0.22737,-1.0286,3,-60.5,0.56757,920.75,3,F,d2,p01
234.0,0.049247,0.2733,-1.0742,3,-61.0,6.0899,922.25,3,F,d2,p01
234.25,0.049247,0.2733,-1.0742,3,-61.0,6.2218,922.25,3,F,d2,p01
234.75,0.24858,0.14698,-1.0057,2,-51.5,2.6384,920.25,3,F,d2,p01
235.5,0.2603,0.1355,-0.99434,2,-53.5,1.534,922.75,3,F,d2,p01
235.75,0.2603,0.1355,-0.99434,3,-61.0,0.23163,921.25,3,F,d2,p01
236.0,0.096148,0.26182,-1.0742,3,-61.0,0.52002,920.75,3,F,d2,p01
236.25,0.096148,0.26182,-1.0742,3,-61.5,0.069029,921.75,3,F,d2,p01
236.5,0.072698,0.26182,-1.0742,3,-61.5,6.0516,922.25,3,F,d2,p01
237.0,0.20168,0.2044,-1.0172,2,-52.0,2.5311,920.25,3,F,d2,p01
237.25,0.20168,0.2044,-1.0172,2,-51.5,2.5265,920.25,3,F,d2,p01
237.75,0.0023451,0.26182,-1.097,3,-62.5,1.7089,924.75,3,F,d2,p01
238.25,0.31893,0.12402,-0.98294,3,-61.5,2.2227,923.75,3,F,d2,p01
238.5,0.31893,0.12402,-0.98294,2,-53.0,2.0785,921.25,3,F,d2,p01
238.75,0.025796,0.2733,-1.0742,2,-52.5,2.2826,920.75,3,F,d2,p01
239.5,0.084423,0.2733,-1.0742,2,-52.0,2.4912,920.25,3,F,d2,p01
239.75,0.14305,0.23885,-1.0514,3,-63.5,1.2349,925.75,3,F,d2,p01
240.25,0.14305,0.23885,-1.0514,3,-62.0,1.7196,924.75,3,F,d2,p01
240.75,0.025796,0.26182,-1.0856,3,-61.5,2.1967,923.75,3,F,d2,p01
241.0,0.2603,0.16995,-0.98294,3,-60.5,0.54763,920.75,3,F,d2,p01
241.25,0.2603,0.16995,-0.98294,3,-61.0,0.041417,921.75,3,F,d2,p01
241.5,0.084423,0.26182,-1.0856,3,-61.0,5.5591,923.25,3,F,d2,p01
242.0,0.084423,0.26182,-1.0856,2,-52.0,2.4835,920.25,3,F,d2,p01
242.5,0.2603,0.16995,-0.98294,3,-62.0,1.9635,924.25,3,F,d2,p01
242.75,0.2603,0.16995,-0.98294,3,-61.0,5.8721,922.75,3,F,d2,p01
243.0,0.2603,0.16995,-0.98294,3,-61.5,2.2197,923.75,3,F,d2,p01
243.25,0.2603,0.16995,-0.98294,3,-60.5,0.37122,921.25,3,F,d2,p01
243.5,0.025796,0.26182,-1.0856,2,-52.5,2.2964,920.75,3,F,d2,p01
243.75,0.025796,0.26182,-1.0856,3,-61.0,0.069029,921.75,3,F,d2,p01
244.5,0.34238,0.1355,-0.96014,2,-52.0,2.5219,920.25,3,F,d2,p01
244.75,0.060972,0.2733,-1.0742,3,-62.0,1.8669,924.25,3,F,d2,p01
245.0,0.060972,0.2733,-1.0742,3,-62.5,1.5601,924.75,3,F,d2,p01
245.25,0.060972,0.2733,-1.0742,3,-60.5,5.8337,922.75,3,F,d2,p01
245.75,0.33066,0.10105,-0.96014,2,-52.0,2.1829,921.25,3,F,d2,p01
246.0,0.1665,0.2044,-1.0514,3,-61.0,0.18408,921.75,3,F,d2,p01
246.25,0.096148,0.23885,-1.0628,3,-60.5,6.2157,922.25,3,F,d2,p01
246.5,0.096148,0.23885,-1.0628,3,-60.5,5.7003,923.25,3,F,d2,p01
246.75,0.096148,0.23885,-1.0628,2,-51.5,2.6323,920.25,3,F,d2,p01
247.0,0.24858,0.16995,-1.0057,2,-52.0,2.6124,920.25,3,F,d2,p01
247.25,0.24858,0.16995,-1.0057,3,-63.5,1.2333,925.75,3,F,d2,p01
247.75,0.2134,0.19292,-1.0286,3,-61.5,5.349,923.75,3,F,d2,p01
248.0,0.2134,0.19292,-1.0286,3,-60.5,0.32367,921.25,3,F,d2,p01
248.25,0.2134,0.19292,-1.0286,2,-52.0,2.2411,921.25,3,F,d2,p01
248.5,0.1196,0.19292,-1.0628,3,-61.0,0.158,921.75,3,F,d2,p01
249.0,0.096148,0.2044,-1.0628,3,-61.0,5.6251,923.25,3,F,d2,p01
249.25,0.096148,0.2044,-1.0628,2,-51.0,2.7059,920.25,3,F,d2,p01
250.0,0.13132,0.23885,-1.0628,3,-62.0,1.7319,924.75,3,F,d2,p01
250.25,0.13132,0.23885,-1.0628,3,-61.0,5.8537,922.75,3,F,d2,p01
250.5,0.35411,0.1355,-0.98294,3,-60.5,0.3252,921.25,3,F,d2,p01
250.75,0.35411,0.1355,-0.98294,3,-60.5,0.57064,920.75,3,F,d2,p01
251.0,0.35411,0.1355,-0.98294,3,-60.5,0.10431,921.75,3,F,d2,p01
251.25,0.084423,0.23885,-1.0742,3,-61.0,6.1252,922.25,3,F,d2,p01
251.5,0.084423,0.23885,-1.0742,3,-61.0,5.6312,923.25,3,F,d2,p01
251.75,-0.0093803,0.21588,-1.1084,2,-51.0,2.7412,920.25,3,F,d2,p01
253.0,0.072698,0.22737,-1.0856,2,-52.5,2.1829,921.25,3,F,d2,p01
253.08,0.072698,0.22737,-1.0856,3,-60.5,0.29913,921.25,3,F,d2,p01
254.0,0.1196,0.22737,-1.0742,3,-63.0,1.488,925.25,3,F,d2,p01
254.25,0.1196,0.22737,-1.0742,2,-51.0,2.6983,920.25,3,F,d2,p01
254.75,0.10787,0.21588,-1.0856,3,-62.0,1.9804,924.25,3,F,d2,p01
255.5,0.060972,0.26182,-1.0856,3,-60.5,0.29759,921.25,3,F,d2,p01
256.5,0.15478,0.21588,-1.0514,2,-51.5,2.6553,920.25,3,F,d2,p01
258.0,0.096148,0.25033,-1.0856,2,-52.5,2.1737,921.25,3,F,d2,p01
258.25,0.18995,0.19292,-1.0514,3,-60.5,0.03068,921.75,3,F,d2,p01
258.5,0.18995,0.19292,-1.0514,3,-61.0,6.0577,922.25,3,F,d2,p01
259.03,0.084423,0.25033,-1.0856,3,-63.0,1.4696,925.25,3,F,d2,p01
259.25,0.15478,0.22737,-1.0514,3,-63.0,1.2441,925.75,3,F,d2,p01
259.5,0.15478,0.22737,-1.0514,3,-61.5,1.9512,924.25,3,F,d2,p01
260.0,0.096148,0.25033,-1.0742,3,-61.5,5.8123,922.75,3,F,d2,p01
260.25,0.14305,0.23885,-1.0742,3,-60.5,0.29146,921.25,3,F,d2,p01
260.5,0.14305,0.23885,-1.0742,2,-52.0,2.4022,920.75,3,F,d2,p01
260.75,0.27203,0.15847,-1.0172,2,-53.0,1.9911,921.75,3,F,d2,p01
261.5,0.049247,0.2733,-1.0742,3,-60.0,0.76852,920.25,3,F,d2,p01
262.25,0.13132,0.22737,-1.0514,3,-61.0,5.8399,922.75,3,F,d2,p01
263.0,0.025796,0.25033,-1.0856,3,-60.0,0.52462,920.75,3,F,d2,p01
263.25,0.084423,0.26182,-1.0628,2,-54.0,1.7472,922.25,3,F,d2,p01
263.75,0.049247,0.26182,-1.0856,3,-62.5,1.4742,925.25,3,F,d2,p01
265.0,0.084423,0.25033,-1.0742,3,-61.5,5.3413,923.75,3,F,d2,p01
266.0,0.27203,0.15847,-1.0057,3,-61.0,5.5622,923.25,3,F,d2,p01
266.25,0.27203,0.15847,-1.0057,3,-62.5,1.4803,925.25,3,F,d2,p01
266.5,0.29548,0.12402,-1.0057,2,-51.5,2.732,920.25,3,F,d2,p01
267.25,0.10787,0.22737,-1.0628,3,-61.0,2.2534,923.75,3,F,d2,p01
267.75,0.060972,0.22737,-1.097,3,-60.0,0.58751,920.75,3,F,d2,p01
268.0,0.060972,0.22737,-1.097,2,-53.0,1.9957,921.75,3,F,d2,p01
268.25,0.2603,0.15847,-1.0057,2,-53.5,1.7748,922.25,3,F,d2,p01
268.5,0.15478,0.22737,-1.0628,3,-62.0,1.5156,925.25,3,F,d2,p01
268.75,0.31893,0.12402,-1.0057,2,-51.5,2.6477,920.25,3,F,d2,p01
269.0,0.31893,0.12402,-1.0057,3,-62.5,1.2579,925.75,3,F,d2,p01
269.5,0.1196,0.23885,-1.0742,3,-62.0,1.7288,924.75,3,F,d2,p01
269.75,0.1196,0.22737,-1.0742,3,-61.0,2.258,923.75,3,F,d2,p01
270.0,0.1196,0.22737,-1.0742,2,-51.5,2.2212,921.25,3,F,d2,p01
270.25,0.025796,0.23885,-1.097,3,-59.5,0.61973,920.75,3,F,d2,p01
270.75,0.096148,0.23885,-1.0742,2,-53.0,1.8116,922.25,3,F,d2,p01
271.0,0.096148,0.23885,-1.0742,3,-62.0,1.5263,925.25,3,F,d2,p01
271.25,0.1196,0.22737,-1.0856,2,-51.0,2.6891,920.25,3,F,d2,p01
271.5,0.18995,0.16995,-1.04,3,-61.5,1.9742,924.25,3,F,d2,p01
271.75,0.18995,0.16995,-1.04,3,-62.0,1.7242,924.75,3,F,d2,p01
272.0,0.18995,0.16995,-1.04,2,-54.0,1.5647,922.75,3,F,d2,p01
272.25,0.15478,0.22737,-1.0628,3,-61.0,2.2304,923.75,3,F,d2,p01
272.5,0.15478,0.22737,-1.0628,3,-60.0,0.37583,921.25,3,F,d2,p01
273.0,0.049247,0.21588,-1.0856,3,-60.5,6.1911,922.25,3,F,d2,p01
273.25,0.18995,0.15847,-1.04,3,-60.5,5.6635,923.25,3,F,d2,p01
273.5,0.18995,0.15847,-1.04,2,-51.0,2.7136,920.25,3,F,d2,p01
274.75,0.084423,0.23885,-1.0856,3,-60.0,0.34975,921.25,3,F,d2,p01
275.0,0.084423,0.23885,-1.0856,3,-60.5,0.34975,921.25,3,F,d2,p01
275.25,0.060972,0.23885,-1.0856,3,-60.0,0.10584,921.75,3,F,d2,p01
275.5,0.060972,0.23885,-1.0856,2,-53.0,1.8178,922.25,3,F,d2,p01
276.0,0.10787,0.23885,-1.1198,2,-51.0,2.7596,920.25,3,F,d2,p01
276.25,0.18995,0.15847,-1.04,3,-62.5,1.2824,925.75,3,F,d2,p01
277.0,0.18995,0.15847,-1.04,3,-60.5,5.8736,922.75,3,F,d2,p01
277.5,0.1196,0.23885,-1.0742,3,-59.5,0.60899,920.75,3,F,d2,p01
277.75,0.14305,0.22737,-1.0742,3,-60.5,0.099709,921.75,3,F,d2,p01
278.0,0.15478,0.2044,-1.0514,3,-60.5,5.6497,923.25,3,F,d2,p01
278.25,0.15478,0.2044,-1.0514,3,-60.5,5.6665,923.25,3,F,d2,p01
278.5,0.15478,0.2044,-1.0514,2,-51.0,2.7612,920.25,3,F,d2,p01
279.5,0.27203,0.15847,-1.0172,3,-61.0,2.2473,923.75,3,F,d2,p01
279.75,0.096148,0.23885,-1.0856,2,-52.0,2.2258,921.25,3,F,d2,p01
280.0,0.24858,0.16995,-1.0172,2,-51.5,2.4452,920.75,3,F,d2,p01
280.25,0.072698,0.22737,-1.0856,2,-52.5,2.0141,921.75,3,F,d2,p01
280.75,0.049247,0.21588,-1.097,3,-62.0,1.5386,925.25,3,F,d2,p01
281.0,0.096148,0.22737,-1.0742,3,-59.5,0.8805,920.25,3,F,d2,p01
281.5,0.10787,0.22737,-1.0856,3,-61.5,1.7717,924.75,3,F,d2,p01
281.75,0.10787,0.22737,-1.0856,3,-61.0,5.889,922.75,3,F,d2,p01
282.0,0.1196,0.23885,-1.0856,2,-52.0,2.2289,921.25,3,F,d2,p01
282.25,0.31893,0.11254,-0.98294,3,-59.5,0.61819,920.75,3,F,d2,p01
282.5,0.31893,0.11254,-0.98294,3,-60.0,0.57678,920.75,3,F,d2,p01
282.75,0.31893,0.11254,-0.98294,2,-52.5,2.0249,921.75,3,F,d2,p01
283.0,0.2134,0.18143,-1.04,3,-60.5,5.6266,923.25,3,F,d2,p01
283.25,0.2134,0.18143,-1.04,3,-62.0,1.5033,925.25,3,F,d2,p01
283.5,0.2134,0.19292,-1.0286,2,-51.0,2.7336,920.25,3,F,d2,p01
284.25,0.096148,0.21588,-1.0742,3,-60.5,5.938,922.75,3,F,d2,p01
284.5,0.096148,0.21588,-1.0742,2,-51.5,2.3148,921.25,3,F,d2,p01
284.75,0.15478,0.19292,-1.0514,3,-60.0,0.62893,920.75,3,F,d2,p01
285.0,0.15478,0.19292,-1.0514,3,-60.0,0.632,920.75,3,F,d2,p01
285.25,0.060972,0.21588,-1.1084,3,-60.5,6.1804,922.25,3,F,d2,p01
285.5,0.060972,0.21588,-1.1084,3,-60.5,5.7003,923.25,3,F,d2,p01
286.5,0.28376,0.1355,-1.0057,2,-54.0,1.6199,922.75,3,F,d2,p01
286.75,0.28376,0.1355,-1.0057,3,-60.0,5.9334,922.75,3,F,d2,p01
287.0,0.28376,0.1355,-1.0057,3,-60.0,0.38503,921.25,3,F,d2,p01
287.25,0.24858,0.15847,-1.0286,2,-51.5,2.5265,920.75,3,F,d2,p01
287.5,0.15478,0.2044,-1.0742,2,-52.0,2.1169,921.75,3,F,d2,p01
287.75,0.30721,0.11254,-1.0172,3,-60.0,6.2188,922.25,3,F,d2,p01
288.0,0.30721,0.11254,-1.0172,3,-60.5,5.6711,923.25,3,F,d2,p01
288.25,0.24858,0.12402,-1.0286,2,-50.5,2.8133,920.25,3,F,d2,p01
288.5,0.096148,0.2044,-1.0856,3,-62.0,1.3162,925.75,3,F,d2,p01
288.75,0.096148,0.2044,-1.0856,3,-60.5,2.0647,924.25,3,F,d2,p01
289.75,0.13132,0.18143,-1.097,2,-51.0,2.5571,920.75,3,F,d2,p01
290.0,0.34238,0.089569,-0.99434,3,-60.5,6.185,922.25,3,F,d2,p01
290.25,0.34238,0.089569,-0.99434,2,-53.0,1.8561,922.25,3,F,d2,p01
290.75,0.34238,0.10105,-0.99434,2,-50.5,5.9442,920.25,3,F,d2,p01
291.25,0.20168,0.16995,-1.0514,3,-60.5,2.077,924.25,3,F,d2,p01
291.5,0.20168,0.16995,-1.0514,3,-60.5,5.9365,922.75,3,F,d2,p01
291.75,0.27203,0.10105,-1.0057,2,-51.5,2.2718,921.25,3,F,d2,p01
292.0,0.27203,0.10105,-1.0057,3,-59.5,0.42338,921.25,3,F,d2,p01
292.25,0.060972,0.18143,-1.097,2,-51.0,2.5065,920.75,3,F,d2,p01
292.5,0.060972,0.16995,-1.1084,2,-53.0,1.804,922.25,3,F,d2,p01
292.75,0.060972,0.19292,-1.097,3,-60.5,5.7141,923.25,3,F,d2,p01
293.0,0.060972,0.19292,-1.097,3,-61.5,1.5723,925.25,3,F,d2,p01
293.25,0.060972,0.19292,-1.1084,2,-50.5,2.8302,920.25,3,F,d2,p01
293.75,0.14305,0.18143,-1.0742,3,-61.0,5.013,924.75,3,F,d2,p01
294.25,0.18995,0.14698,-1.097,3,-59.5,0.49701,921.25,3,F,d2,p01
294.5,0.18995,0.14698,-1.097,3,-59.5,0.474,921.25,3,F,d2,p01
294.75,0.072698,0.18143,-1.097,3,-59.5,0.21936,921.75,3,F,d2,p01
295.0,0.072698,0.18143,-1.097,3,-60.0,6.2663,922.25,3,F,d2,p01
295.25,0.28376,0.10105,-1.04,3,-60.5,5.7509,923.25,3,F,d2,p01
295.5,0.2134,0.14698,-1.04,2,-50.0,2.9514,920.25,3,F,d2,p01
295.75,0.20168,0.12402,-1.0628,3,-58.5,4.1663,920.25,3,F,d2,p01
296.0,0.20168,0.12402,-1.0628,3,-60.5,5.3091,924.25,3,F,d2,p01
296.25,0.15478,0.15847,-1.0856,2,-52.5,1.7595,922.75,3,F,d2,p01
296.75,0.22513,0.18143,-1.0742,2,-53.5,1.3606,923.75,3,F,d2,p01
296.82,0.22513,0.18143,-1.0742,2,-51.5,2.3593,921.25,3,F,d2,p01
297.0,0.14305,0.18143,-1.0856,2,-51.0,2.6001,920.75,3,F,d2,p01
297.25,0.15478,0.18143,-1.097,3,-60.0,0.19635,921.75,3,F,d2,p01
297.68,0.15478,0.18143,-1.097,3,-60.0,6.2464,922.25,3,F,d2,p01
297.75,0.31893,0.089569,-1.0172,2,-55.5,0.77619,925.25,3,F,d2,p01
298.0,0.096148,0.15847,-1.0628,2,-50.0,2.9008,920.25,3,F,d2,p01
298.25,0.15478,0.14698,-1.0856,3,-61.5,1.399,925.75,3,F,d2,p01
298.75,0.13132,0.16995,-1.0856,3,-60.0,6.0331,922.75,3,F,d2,p01
299.0,0.13132,0.16995,-1.0856,3,-60.0,5.5499,923.75,3,F,d2,p01
299.25,0.28376,0.078086,-1.0172,2,-51.0,2.4452,921.25,3,F,d2,p01
299.5,0.34238,0.055119,-1.0286,2,-50.5,2.729,920.75,3,F,d2,p01
299.57,0.34238,0.055119,-1.0286,2,-50.5,2.7136,920.75,3,F,d2,p01
299.63,0.15478,0.1355,-1.0742,3,-59.5,0.28992,921.75,3,F,d2,p01
299.75,0.15478,0.1355,-1.0742,3,-60.0,0.050621,922.25,3,F,d2,p01
300.0,0.20168,0.11254,-1.097,3,-60.0,5.7816,923.25,3,F,d2,p01
300.25,0.20168,0.11254,-1.097,2,-50.0,6.1022,920.25,3,F,d2,p01
300.5,0.14305,0.16995,-1.0856,2,-50.0,6.0838,920.25,3,F,d2,p01
300.75,0.14305,0.12402,-1.097,3,-61.5,1.445,925.75,3,F,d2,p01
301.5,0.17823,0.15847,-1.097,3,-60.5,5.5545,923.75,3,F,d2,p01
301.75,0.43619,0.043636,-0.99434,2,-51.0,2.4206,921.25,3,F,d2,p01
302.0,0.2134,0.14698,-1.0856,2,-50.5,2.663,920.75,3,F,d2,p01
302.07,0.1665,0.12402,-1.1312,3,-59.5,0.28379,921.75,3,F,d2,p01
302.25,0.29548,0.089569,-1.04,3,-60.0,0.013806,922.25,3,F,d2,p01
303.25,0.27203,0.11254,-1.04,3,-60.5,2.1568,924.25,3,F,d2,p01
303.75,0.2134,0.16995,-1.0742,3,-60.0,6.0362,922.75,3,F,d2,p01
304.0,0.44791,0.032153,-0.98294,2,-50.5,2.436,921.25,3,F,d2,p01
304.25,0.40101,0.11254,-1.0514,2,-51.0,2.4605,921.25,3,F,d2,p01
304.5,0.20168,0.18143,-1.0628,3,-59.5,0.19482,921.75,3,F,d2,p01
304.75,0.20168,0.18143,-1.0628,2,-52.0,2.0003,922.25,3,F,d2,p01
305.0,0.20168,0.12402,-1.0514,3,-60.0,5.8215,923.25,3,F,d2,p01
305.25,0.20168,0.12402,-1.0514,3,-61.0,1.6904,925.25,3,F,d2,p01
305.75,0.24858,0.12402,-1.0514,3,-60.0,5.3091,924.25,3,F,d2,p01
306.25,0.1665,0.1355,-1.0742,3,-60.0,6.0132,922.75,3,F,d2,p01
306.5,0.30721,0.089569,-1.0286,2,-51.5,2.3669,921.25,3,F,d2,p01
306.75,0.1665,0.14698,-1.0628,2,-51.0,2.663,920.75,3,F,d2,p01
306.82,0.1665,0.14698,-1.0628,3,-60.0,0.27305,921.75,3,F,d2,p01
307.0,0.31893,0.078086,-1.0286,3,-59.5,0.021476,922.25,3,F,d2,p01
307.25,0.31893,0.078086,-1.0286,3,-60.0,6.2817,922.25,3,F,d2,p01
307.5,0.31893,0.078086,-1.0286,3,-60.0,5.7908,923.25,3,F,d2,p01
307.75,0.31893,0.078086,-1.0286,2,-50.5,2.9299,920.25,3,F,d2,p01
308.0,0.1196,0.14698,-1.097,3,-61.5,1.4481,925.75,3,F,d2,p01
308.25,0.1196,0.14698,-1.097,3,-60.5,5.2968,924.25,3,F,d2,p01
308.5,0.1196,0.14698,-1.097,3,-60.0,6.0424,922.75,3,F,d2,p01
308.75,0.41273,0.032153,-0.98294,3,-60.5,5.5315,923.75,3,F,d2,p01
309.0,0.41273,0.032153,-0.98294,3,-59.5,0.52002,921.25,3,F,d2,p01
309.25,0.37756,0.055119,-0.99434,2,-51.0,2.6461,920.75,3,F,d2,p01
309.5,0.31893,0.066602,-1.0057,3,-60.0,0.0061359,922.25,3,F,d2,p01
309.75,0.31893,0.066602,-1.0057,2,-53.0,1.9512,922.25,3,F,d2,p01
310.25,0.51826,0.02067,-0.98294,2,-50.5,2.8839,920.25,3,F,d2,p01
310.5,0.10787,0.14698,-0.98294,3,-60.0,2.1813,924.25,3,F,d2,p01
311.25,0.28376,0.10105,-1.0172,3,-60.5,5.5223,923.75,3,F,d2,p01
311.5,0.40101,0.055119,-1.0057,2,-51.5,2.3516,921.25,3,F,d2,p01
312.0,0.33066,0.10105,-1.0172,3,-60.0,6.2663,922.25,3,F,d2,p01
312.5,0.49481,0.0091865,-0.96014,2,-50.5,2.8885,920.25,3,F,d2,p01
312.75,0.24858,0.16995,-1.0628,3,-61.5,1.4373,925.75,3,F,d2,p01
313.0,0.24858,0.16995,-1.0628,3,-60.5,5.2984,924.25,3,F,d2,p01
313.25,0.17823,0.14698,-1.0742,3,-60.0,6.0347,922.75,3,F,d2,p01
313.5,0.17823,0.14698,-1.0742,2,-53.0,1.7196,922.75,3,F,d2,p01
314.0,0.34238,0.089569,-1.0172,3,-59.5,0.46633,921.25,3,F,d2,p01
314.5,0.31893,0.11254,-1.0286,2,-53.0,1.9067,922.25,3,F,d2,p01
314.75,0.38928,0.078086,-1.0057,3,-60.5,5.731,923.25,3,F,d2,p01
315.25,0.51826,0.02067,-0.94873,3,-61.5,1.4281,925.75,3,F,d2,p01
315.75,0.44791,0.043636,-0.98294,3,-61.5,5.033,924.75,3,F,d2,p01
316.0,0.44791,0.043636,-0.98294,2,-53.0,1.7518,922.75,3,F,d2,p01
316.25,0.17823,0.15847,-1.0856,3,-60.0,0.47093,921.25,3,F,d2,p01
316.5,0.17823,0.15847,-1.0856,3,-59.5,0.66268,920.75,3,F,d2,p01
316.75,0.2603,0.12402,-1.0286,3,-60.5,0.11965,921.75,3,F,d2,p01
317.0,0.34238,0.10105,-1.0057,3,-61.0,5.6527,923.25,3,F,d2,p01
317.25,0.34238,0.10105,-1.0057,3,-61.5,1.5739,925.25,3,F,d2,p01
317.5,0.1196,0.19292,-1.097,2,-51.0,5.9396,920.25,3,F,d2,p01
318.5,0.14305,0.15847,-1.097,2,-54.0,1.356,923.75,3,F,d2,p01
318.75,0.29548,0.12402,-1.0286,3,-60.0,0.40037,921.25,3,F,d2,p01
319.0,0.29548,0.12402,-1.0286,2,-51.0,2.5832,920.75,3,F,d2,p01
319.25,0.13132,0.18143,-1.0856,2,-52.0,2.1246,921.75,3,F,d2,p01
319.5,0.1665,0.16995,-1.0856,3,-60.0,5.7033,923.25,3,F,d2,p01
320.0,0.1665,0.16995,-1.0856,2,-51.0,2.8348,920.25,3,F,d2,p01
321.0,0.23685,0.16995,-1.0628,2,-51.5,2.3608,921.25,3,F,d2,p01
321.5,0.27203,0.14698,-1.0514,2,-51.0,2.5817,920.75,3,F,d2,p01
